sku,product,category,quantity,price
176,yogurt avocado,yogurt,70,5.99
177,dry avocado,fruits,70,2.99
178,soap avocado,cleaning,70,1.99
179,soda 365ml avocado,drinks,70,4.99
180,soda 700ml avocado,drinks,70,4.99
181,soda 1L avocado,drinks,70,4.99
182,"soda 1,5L avocado",drinks,70,4.99
183,soda 2L avocado,drinks,70,4.99
184,soap avocado,cleaning,70,1.99
185,soda diet 365ml avocado,drinks,70,4.99
186,soda diet 700ml avocado,drinks,70,4.99
187,soda diet 1L avocado,drinks,70,4.99
188,"soda diet 1,5L avocado",drinks,70,4.99
189,soda diet 2L avocado,drinks,70,4.99
190,juice 300ml avocado,drinks,70,10.00
191,juice 600ml avocado,drinks,70,10.00
192,juice 1L avocado,drinks,70,10.00
193,juice 2L avocado,drinks,70,10.00
194,juice diet 300ml avocado,drinks,70,10.00
195,juice diet 600ml avocado,drinks,70,10.00
196,juice diet 1L avocado,drinks,70,10.00
197,juice diet 2L avocado,drinks,70,10.00
198,whey protein 900g avocado,suplements,70,40.00
199,whey protein 2kg avocado,suplements,70,100.00
200,whey protein 5kg avocado,suplements,70,180.00
201,whey protein isolado 900g avocado,suplements,70,40.00
202,whey protein isolado 2kg avocado,suplements,70,100.00
203,whey protein isolado 5kg avocado,suplements,70,180.00
204,whey protein hisdrolisado 900g avocado,suplements,70,500.00
205,whey protein hisdrolisado 2kg avocado,suplements,70,1000.00
206,whey protein hisdrolisado 5kg avocado,suplements,70,1500.00
207,ice cream avocado,ice cream,70,5.00
208,5L ice cream avocado,ice cream,70,25.99
209,absolute 300ml avocado,vodka,70,70.00
210,absolute 600ml avocado,vodka,70,70.00
211,absolute 700ml avocado,vodka,70,70.00
212,absolute 1L avocado,vodka,70,70.00
213,"absolute 1,5L avocado",vodka,70,70.00
214,absolute 5L avocado,vodka,70,70.00
215,smirnoff ice avocado,drink,70,9.99
216,absolute zero 300ml avocado,vodka,70,70.00
217,absolute zero 600ml avocado,vodka,70,70.00
218,absolute zero 700ml avocado,vodka,70,70.00
219,absolute zero 1L avocado,vodka,70,70.00
220,"absolute zero 1,5L avocado",vodka,70,70.00
221,absolute zero 5L avocado,vodka,70,70.00
222,smirnoff ice avocado,drink,70,9.99
223,51 ice avocado,drink,70,9.99
224,skol beats avocado,drink,70,9.99
225,absolute light 300ml avocado,vodka,70,70.00
226,absolute light 600ml avocado,vodka,70,70.00
227,absolute light 700ml avocado,vodka,70,70.00
228,absolute light 1L avocado,vodka,70,70.00
229,"absolute light 1,5L avocado",vodka,70,70.00
230,absolute light 5L avocado,vodka,70,70.00
231,absolute condensed 300ml avocado,vodka,70,70.00
232,absolute condensed 600ml avocado,vodka,70,70.00
233,absolute condensed 700ml avocado,vodka,70,70.00
234,absolute condensed 1L avocado,vodka,70,70.00
235,"absolute condensed 1,5L avocado",vodka,70,70.00
236,absolute condensed 5L avocado,vodka,70,70.00
237,absolute milky 300ml avocado,vodka,70,70.00
238,absolute milky 600ml avocado,vodka,70,70.00
239,absolute milky 700ml avocado,vodka,70,70.00
240,absolute milky 1L avocado,vodka,70,70.00
241,"absolute milky 1,5L avocado",vodka,70,70.00
242,absolute milky 5L avocado,vodka,70,70.00
243,absolute new years edition 300ml avocado,vodka,70,70.00
244,absolute new years edition 600ml avocado,vodka,70,70.00
245,absolute new years edition 700ml avocado,vodka,70,70.00
246,absolute new years edition 1L avocado,vodka,70,70.00
247,"absolute new years edition 1,5L avocado",vodka,70,70.00
248,absolute new years edition 5L avocado,vodka,70,70.00
249,grape,fruits,50,3
250,yogurt grape,yogurt,70,5.99
251,dry grape,fruits,70,2.99
252,soap grape,cleaning,70,1.99
253,soda 365ml grape,drinks,70,4.99
254,soda 700ml grape,drinks,70,4.99
255,soda 1L grape,drinks,70,4.99
256,"soda 1,5L grape",drinks,70,4.99
257,soda 2L grape,drinks,70,4.99
258,soap grape,cleaning,70,1.99
259,soda diet 365ml grape,drinks,70,4.99
260,soda diet 700ml grape,drinks,70,4.99
261,soda diet 1L grape,drinks,70,4.99
262,"soda diet 1,5L grape",drinks,70,4.99
263,soda diet 2L grape,drinks,70,4.99
264,juice 300ml grape,drinks,70,10.00
265,juice 600ml grape,drinks,70,10.00
266,juice 1L grape,drinks,70,10.00
267,juice 2L grape,drinks,70,10.00
268,juice diet 300ml grape,drinks,70,10.00
269,juice diet 600ml grape,drinks,70,10.00
270,juice diet 1L grape,drinks,70,10.00
271,juice diet 2L grape,drinks,70,10.00
272,whey protein 900g grape,suplements,70,40.00
273,whey protein 2kg grape,suplements,70,100.00
274,whey protein 5kg grape,suplements,70,180.00
275,whey protein isolado 900g grape,suplements,70,40.00
276,whey protein isolado 2kg grape,suplements,70,100.00
277,whey protein isolado 5kg grape,suplements,70,180.00
278,whey protein hisdrolisado 900g grape,suplements,70,500.00
279,whey protein hisdrolisado 2kg grape,suplements,70,1000.00
280,whey protein hisdrolisado 5kg grape,suplements,70,1500.00
281,ice cream grape,ice cream,70,5.00
282,5L ice cream grape,ice cream,70,25.99
283,absolute 300ml grape,vodka,70,70.00
284,absolute 600ml grape,vodka,70,70.00
285,absolute 700ml grape,vodka,70,70.00
286,absolute 1L grape,vodka,70,70.00
287,"absolute 1,5L grape",vodka,70,70.00
288,absolute 5L grape,vodka,70,70.00
289,smirnoff ice grape,drink,70,9.99
290,absolute zero 300ml grape,vodka,70,70.00
291,absolute zero 600ml grape,vodka,70,70.00
292,absolute zero 700ml grape,vodka,70,70.00
293,absolute zero 1L grape,vodka,70,70.00
294,"absolute zero 1,5L grape",vodka,70,70.00
295,absolute zero 5L grape,vodka,70,70.00
296,smirnoff ice grape,drink,70,9.99
297,51 ice grape,drink,70,9.99
298,skol beats grape,drink,70,9.99
299,absolute light 300ml grape,vodka,70,70.00
300,absolute light 600ml grape,vodka,70,70.00
301,absolute light 700ml grape,vodka,70,70.00
302,absolute light 1L grape,vodka,70,70.00
303,"absolute light 1,5L grape",vodka,70,70.00
304,absolute light 5L grape,vodka,70,70.00
305,absolute condensed 300ml grape,vodka,70,70.00
306,absolute condensed 600ml grape,vodka,70,70.00
307,absolute condensed 700ml grape,vodka,70,70.00
308,absolute condensed 1L grape,vodka,70,70.00
309,"absolute condensed 1,5L grape",vodka,70,70.00
310,absolute condensed 5L grape,vodka,70,70.00
311,absolute milky 300ml grape,vodka,70,70.00
312,absolute milky 600ml grape,vodka,70,70.00
313,absolute milky 700ml grape,vodka,70,70.00
314,absolute milky 1L grape,vodka,70,70.00
315,"absolute milky 1,5L grape",vodka,70,70.00
316,absolute milky 5L grape,vodka,70,70.00
317,absolute new years edition 300ml grape,vodka,70,70.00
318,absolute new years edition 600ml grape,vodka,70,70.00
319,absolute new years edition 700ml grape,vodka,70,70.00
320,absolute new years edition 1L grape,vodka,70,70.00
321,"absolute new years edition 1,5L grape",vodka,70,70.00
322,absolute new years edition 5L grape,vodka,70,70.00
323,strawberry,fruits,50,3
324,yogurt strawberry,yogurt,70,5.99
325,dry strawberry,fruits,70,2.99
326,soap strawberry,cleaning,70,1.99
327,soda 365ml strawberry,drinks,70,4.99
328,soda 700ml strawberry,drinks,70,4.99
329,soda 1L strawberry,drinks,70,4.99
330,"soda 1,5L strawberry",drinks,70,4.99
331,soda 2L strawberry,drinks,70,4.99
332,soap strawberry,cleaning,70,1.99
333,soda diet 365ml strawberry,drinks,70,4.99
334,soda diet 700ml strawberry,drinks,70,4.99
335,soda diet 1L strawberry,drinks,70,4.99
336,"soda diet 1,5L strawberry",drinks,70,4.99
337,soda diet 2L strawberry,drinks,70,4.99
338,juice 300ml strawberry,drinks,70,10.00
339,juice 600ml strawberry,drinks,70,10.00
340,juice 1L strawberry,drinks,70,10.00
341,juice 2L strawberry,drinks,70,10.00
342,juice diet 300ml strawberry,drinks,70,10.00
343,juice diet 600ml strawberry,drinks,70,10.00
344,juice diet 1L strawberry,drinks,70,10.00
345,juice diet 2L strawberry,drinks,70,10.00
346,whey protein 900g strawberry,suplements,70,40.00
347,whey protein 2kg strawberry,suplements,70,100.00
348,whey protein 5kg strawberry,suplements,70,180.00
349,whey protein isolado 900g strawberry,suplements,70,40.00
350,whey protein isolado 2kg strawberry,suplements,70,100.00
351,whey protein isolado 5kg strawberry,suplements,70,180.00
352,whey protein hisdrolisado 900g strawberry,suplements,70,500.00
353,whey protein hisdrolisado 2kg strawberry,suplements,70,1000.00
354,whey protein hisdrolisado 5kg strawberry,suplements,70,1500.00
355,ice cream strawberry,ice cream,70,5.00
356,5L ice cream strawberry,ice cream,70,25.99
357,absolute 300ml strawberry,vodka,70,70.00
358,absolute 600ml strawberry,vodka,70,70.00
359,absolute 700ml strawberry,vodka,70,70.00
360,absolute 1L strawberry,vodka,70,70.00
361,"absolute 1,5L strawberry",vodka,70,70.00
362,absolute 5L strawberry,vodka,70,70.00
363,smirnoff ice strawberry,drink,70,9.99
364,absolute zero 300ml strawberry,vodka,70,70.00
365,absolute zero 600ml strawberry,vodka,70,70.00
366,absolute zero 700ml strawberry,vodka,70,70.00
367,absolute zero 1L strawberry,vodka,70,70.00
368,"absolute zero 1,5L strawberry",vodka,70,70.00
369,absolute zero 5L strawberry,vodka,70,70.00
370,smirnoff ice strawberry,drink,70,9.99
371,51 ice strawberry,drink,70,9.99
372,skol beats strawberry,drink,70,9.99
373,absolute light 300ml strawberry,vodka,70,70.00
374,absolute light 600ml strawberry,vodka,70,70.00
375,absolute light 700ml strawberry,vodka,70,70.00
376,absolute light 1L strawberry,vodka,70,70.00
377,"absolute light 1,5L strawberry",vodka,70,70.00
378,absolute light 5L strawberry,vodka,70,70.00
379,absolute condensed 300ml strawberry,vodka,70,70.00
380,absolute condensed 600ml strawberry,vodka,70,70.00
381,absolute condensed 700ml strawberry,vodka,70,70.00
382,absolute condensed 1L strawberry,vodka,70,70.00
383,"absolute condensed 1,5L strawberry",vodka,70,70.00
384,absolute condensed 5L strawberry,vodka,70,70.00
385,absolute milky 300ml strawberry,vodka,70,70.00
386,absolute milky 600ml strawberry,vodka,70,70.00
387,absolute milky 700ml strawberry,vodka,70,70.00
388,absolute milky 1L strawberry,vodka,70,70.00
389,"absolute milky 1,5L strawberry",vodka,70,70.00
390,absolute milky 5L strawberry,vodka,70,70.00
391,absolute new years edition 300ml strawberry,vodka,70,70.00
392,absolute new years edition 600ml strawberry,vodka,70,70.00
393,absolute new years edition 700ml strawberry,vodka,70,70.00
394,absolute new years edition 1L strawberry,vodka,70,70.00
395,"absolute new years edition 1,5L strawberry",vodka,70,70.00
396,absolute new years edition 5L strawberry,vodka,70,70.00
397,lemon,fruits,50,3
398,yogurt lemon,yogurt,70,5.99
399,dry lemon,fruits,70,2.99
400,soap lemon,cleaning,70,1.99
401,soda 365ml lemon,drinks,70,4.99
402,soda 700ml lemon,drinks,70,4.99
403,soda 1L lemon,drinks,70,4.99
404,"soda 1,5L lemon",drinks,70,4.99
405,soda 2L lemon,drinks,70,4.99
406,soap lemon,cleaning,70,1.99
407,soda diet 365ml lemon,drinks,70,4.99
408,soda diet 700ml lemon,drinks,70,4.99
409,soda diet 1L lemon,drinks,70,4.99
410,"soda diet 1,5L lemon",drinks,70,4.99
411,soda diet 2L lemon,drinks,70,4.99
412,juice 300ml lemon,drinks,70,10.00
413,juice 600ml lemon,drinks,70,10.00
414,juice 1L lemon,drinks,70,10.00
415,juice 2L lemon,drinks,70,10.00
416,juice diet 300ml lemon,drinks,70,10.00
417,juice diet 600ml lemon,drinks,70,10.00
418,juice diet 1L lemon,drinks,70,10.00
419,juice diet 2L lemon,drinks,70,10.00
420,whey protein 900g lemon,suplements,70,40.00
421,whey protein 2kg lemon,suplements,70,100.00
422,whey protein 5kg lemon,suplements,70,180.00
423,whey protein isolado 900g lemon,suplements,70,40.00
424,whey protein isolado 2kg lemon,suplements,70,100.00
425,whey protein isolado 5kg lemon,suplements,70,180.00
426,whey protein hisdrolisado 900g lemon,suplements,70,500.00
427,whey protein hisdrolisado 2kg lemon,suplements,70,1000.00
428,whey protein hisdrolisado 5kg lemon,suplements,70,1500.00
429,ice cream lemon,ice cream,70,5.00
430,5L ice cream lemon,ice cream,70,25.99
431,absolute 300ml lemon,vodka,70,70.00
432,absolute 600ml lemon,vodka,70,70.00
433,absolute 700ml lemon,vodka,70,70.00
434,absolute 1L lemon,vodka,70,70.00
435,"absolute 1,5L lemon",vodka,70,70.00
436,absolute 5L lemon,vodka,70,70.00
437,smirnoff ice lemon,drink,70,9.99
438,absolute zero 300ml lemon,vodka,70,70.00
439,absolute zero 600ml lemon,vodka,70,70.00
440,absolute zero 700ml lemon,vodka,70,70.00
441,absolute zero 1L lemon,vodka,70,70.00
442,"absolute zero 1,5L lemon",vodka,70,70.00
443,absolute zero 5L lemon,vodka,70,70.00
444,smirnoff ice lemon,drink,70,9.99
445,51 ice lemon,drink,70,9.99
446,skol beats lemon,drink,70,9.99
447,absolute light 300ml lemon,vodka,70,70.00
448,absolute light 600ml lemon,vodka,70,70.00
449,absolute light 700ml lemon,vodka,70,70.00
450,absolute light 1L lemon,vodka,70,70.00
451,"absolute light 1,5L lemon",vodka,70,70.00
452,absolute light 5L lemon,vodka,70,70.00
453,absolute condensed 300ml lemon,vodka,70,70.00
454,absolute condensed 600ml lemon,vodka,70,70.00
455,absolute condensed 700ml lemon,vodka,70,70.00
456,absolute condensed 1L lemon,vodka,70,70.00
457,"absolute condensed 1,5L lemon",vodka,70,70.00
458,absolute condensed 5L lemon,vodka,70,70.00
459,absolute milky 300ml lemon,vodka,70,70.00
460,absolute milky 600ml lemon,vodka,70,70.00
461,absolute milky 700ml lemon,vodka,70,70.00
462,absolute milky 1L lemon,vodka,70,70.00
463,"absolute milky 1,5L lemon",vodka,70,70.00
464,absolute milky 5L lemon,vodka,70,70.00
465,absolute new years edition 300ml lemon,vodka,70,70.00
466,absolute new years edition 600ml lemon,vodka,70,70.00
467,absolute new years edition 700ml lemon,vodka,70,70.00
468,absolute new years edition 1L lemon,vodka,70,70.00
469,"absolute new years edition 1,5L lemon",vodka,70,70.00
470,absolute new years edition 5L lemon,vodka,70,70.00
471,apple,fruits,50,3
472,yogurt apple,yogurt,70,5.99
473,dry apple,fruits,70,2.99
474,soap apple,cleaning,70,1.99
475,soda 365ml apple,drinks,70,4.99
476,soda 700ml apple,drinks,70,4.99
477,soda 1L apple,drinks,70,4.99
478,"soda 1,5L apple",drinks,70,4.99
479,soda 2L apple,drinks,70,4.99
480,soap apple,cleaning,70,1.99
481,soda diet 365ml apple,drinks,70,4.99
482,soda diet 700ml apple,drinks,70,4.99
483,soda diet 1L apple,drinks,70,4.99
484,"soda diet 1,5L apple",drinks,70,4.99
485,soda diet 2L apple,drinks,70,4.99
486,juice 300ml apple,drinks,70,10.00
487,juice 600ml apple,drinks,70,10.00
488,juice 1L apple,drinks,70,10.00
489,juice 2L apple,drinks,70,10.00
490,juice diet 300ml apple,drinks,70,10.00
491,juice diet 600ml apple,drinks,70,10.00
492,juice diet 1L apple,drinks,70,10.00
493,juice diet 2L apple,drinks,70,10.00
494,whey protein 900g apple,suplements,70,40.00
495,whey protein 2kg apple,suplements,70,100.00
496,whey protein 5kg apple,suplements,70,180.00
497,whey protein isolado 900g apple,suplements,70,40.00
498,whey protein isolado 2kg apple,suplements,70,100.00
499,whey protein isolado 5kg apple,suplements,70,180.00
500,whey protein hisdrolisado 900g apple,suplements,70,500.00
501,whey protein hisdrolisado 2kg apple,suplements,70,1000.00
502,whey protein hisdrolisado 5kg apple,suplements,70,1500.00
503,ice cream apple,ice cream,70,5.00
504,5L ice cream apple,ice cream,70,25.99
505,absolute 300ml apple,vodka,70,70.00
506,absolute 600ml apple,vodka,70,70.00
507,absolute 700ml apple,vodka,70,70.00
508,absolute 1L apple,vodka,70,70.00
509,"absolute 1,5L apple",vodka,70,70.00
510,absolute 5L apple,vodka,70,70.00
511,smirnoff ice apple,drink,70,9.99
512,absolute zero 300ml apple,vodka,70,70.00
513,absolute zero 600ml apple,vodka,70,70.00
514,absolute zero 700ml apple,vodka,70,70.00
515,absolute zero 1L apple,vodka,70,70.00
516,"absolute zero 1,5L apple",vodka,70,70.00
517,absolute zero 5L apple,vodka,70,70.00
518,smirnoff ice apple,drink,70,9.99
519,51 ice apple,drink,70,9.99
520,skol beats apple,drink,70,9.99
521,absolute light 300ml apple,vodka,70,70.00
522,absolute light 600ml apple,vodka,70,70.00
523,absolute light 700ml apple,vodka,70,70.00
524,absolute light 1L apple,vodka,70,70.00
525,"absolute light 1,5L apple",vodka,70,70.00
526,absolute light 5L apple,vodka,70,70.00
527,absolute condensed 300ml apple,vodka,70,70.00
528,absolute condensed 600ml apple,vodka,70,70.00
529,absolute condensed 700ml apple,vodka,70,70.00
530,absolute condensed 1L apple,vodka,70,70.00
531,"absolute condensed 1,5L apple",vodka,70,70.00
532,absolute condensed 5L apple,vodka,70,70.00
533,absolute milky 300ml apple,vodka,70,70.00
534,absolute milky 600ml apple,vodka,70,70.00
535,absolute milky 700ml apple,vodka,70,70.00
536,absolute milky 1L apple,vodka,70,70.00
537,"absolute milky 1,5L apple",vodka,70,70.00
538,absolute milky 5L apple,vodka,70,70.00
539,absolute new years edition 300ml apple,vodka,70,70.00
540,absolute new years edition 600ml apple,vodka,70,70.00
541,absolute new years edition 700ml apple,vodka,70,70.00
542,absolute new years edition 1L apple,vodka,70,70.00
543,"absolute new years edition 1,5L apple",vodka,70,70.00
544,absolute new years edition 5L apple,vodka,70,70.00
545,cocoa,fruits,50,3
546,yogurt cocoa,yogurt,70,5.99
547,dry cocoa,fruits,70,2.99
548,soap cocoa,cleaning,70,1.99
549,soda 365ml cocoa,drinks,70,4.99
550,soda 700ml cocoa,drinks,70,4.99
551,soda 1L cocoa,drinks,70,4.99
552,"soda 1,5L cocoa",drinks,70,4.99
553,soda 2L cocoa,drinks,70,4.99
554,soap cocoa,cleaning,70,1.99
555,soda diet 365ml cocoa,drinks,70,4.99
556,soda diet 700ml cocoa,drinks,70,4.99
557,soda diet 1L cocoa,drinks,70,4.99
558,"soda diet 1,5L cocoa",drinks,70,4.99
559,soda diet 2L cocoa,drinks,70,4.99
560,juice 300ml cocoa,drinks,70,10.00
561,juice 600ml cocoa,drinks,70,10.00
562,juice 1L cocoa,drinks,70,10.00
563,juice 2L cocoa,drinks,70,10.00
564,juice diet 300ml cocoa,drinks,70,10.00
565,juice diet 600ml cocoa,drinks,70,10.00
566,juice diet 1L cocoa,drinks,70,10.00
567,juice diet 2L cocoa,drinks,70,10.00
568,whey protein 900g cocoa,suplements,70,40.00
569,whey protein 2kg cocoa,suplements,70,100.00
570,whey protein 5kg cocoa,suplements,70,180.00
571,whey protein isolado 900g cocoa,suplements,70,40.00
572,whey protein isolado 2kg cocoa,suplements,70,100.00
573,whey protein isolado 5kg cocoa,suplements,70,180.00
574,whey protein hisdrolisado 900g cocoa,suplements,70,500.00
575,whey protein hisdrolisado 2kg cocoa,suplements,70,1000.00
576,whey protein hisdrolisado 5kg cocoa,suplements,70,1500.00
577,ice cream cocoa,ice cream,70,5.00
578,5L ice cream cocoa,ice cream,70,25.99
579,absolute 300ml cocoa,vodka,70,70.00
580,absolute 600ml cocoa,vodka,70,70.00
581,absolute 700ml cocoa,vodka,70,70.00
582,absolute 1L cocoa,vodka,70,70.00
583,"absolute 1,5L cocoa",vodka,70,70.00
584,absolute 5L cocoa,vodka,70,70.00
585,smirnoff ice cocoa,drink,70,9.99
586,absolute zero 300ml cocoa,vodka,70,70.00
587,absolute zero 600ml cocoa,vodka,70,70.00
